WOS relevance rank	ScorerInits	Authors	Article Title	Source Title	Publication Date	Publication Year	Volume	Issue	DOI	Relevant? Y/N	relevantpt2	Second opinion needed?	second opinion note	Plant species	who will split out individual effects in study	lifeform	mating	MicrobeM-P-O	micr.loc.raw	Micrloc.1	Micrloc.2	micrtax.raw	micrtax.sim1	micrtax.sim2	phen infl micr	phenology of microbes	culture.vsother	culture.sim	strainvcomm.raw	Strainvcomm.1	phen.trait.raw	phen.trait.2	anyeffect	direction.effect.split	direction.grouped	state.relative.too	treatment	reason/s for multiple directions of effects	selection.measured	What fitness components?	raw data available?	Notes	
385	MRW	Cheplick, GP	Host genotype overrides fungal endophyte infection in influencing tiller and spike production of Lolium perenne (Poaceae) in a common garden experiment	AMERICAN JOURNAL OF BOTANY	SEP	2008	95	9	10.3732/ajb.0800042	y	y	n		Lolium perenne (winter ryegrass)	MRG	perennial			leaf	leaves	shoot	Neotyphodium lolii	fungi	fungi	n	n	removal via fungicide	removed	strain(s)	strain	flowering proportion; flowering time	flowering time	n	none	none	whithout focal microbe	Genotype K		n	biomass	no		
385	MRW	Cheplick, GP	Host genotype overrides fungal endophyte infection in influencing tiller and spike production of Lolium perenne (Poaceae) in a common garden experiment	AMERICAN JOURNAL OF BOTANY	SEP	2008	95	9	10.3732/ajb.0800042	y	y	n		Lolium perenne (winter ryegrass)	MRG	perennial			leaf	leaves	shoot	Neotyphodium lolii	fungi	fungi	n	n	removal via fungicide	removed	strain(s)	strain	flowering proportion; flowering time	flowering time	n	none	none	whithout focal microbe	Genotype L		n	biomass	no		
385	MRW	Cheplick, GP	Host genotype overrides fungal endophyte infection in influencing tiller and spike production of Lolium perenne (Poaceae) in a common garden experiment	AMERICAN JOURNAL OF BOTANY	SEP	2008	95	9	10.3732/ajb.0800042	y	y	n		Lolium perenne (winter ryegrass)	MRG	perennial			leaf	leaves	shoot	Neotyphodium lolii	fungi	fungi	n	n	removal via fungicide	removed	strain(s)	strain	flowering proportion; flowering time	flowering time	n	none	none	whithout focal microbe	Genotype N		n	biomass	no		
385	MRW	Cheplick, GP	Host genotype overrides fungal endophyte infection in influencing tiller and spike production of Lolium perenne (Poaceae) in a common garden experiment	AMERICAN JOURNAL OF BOTANY	SEP	2008	95	9	10.3732/ajb.0800042	y	y	n		Lolium perenne (winter ryegrass)	MRG	perennial			leaf	leaves	shoot	Neotyphodium lolii	fungi	fungi	n	n	removal via fungicide	removed	strain(s)	strain	flowering proportion; flowering time	flowering time	n	none	none	whithout focal microbe	Genotype R		n	biomass	no		
385	MRW	Cheplick, GP	Host genotype overrides fungal endophyte infection in influencing tiller and spike production of Lolium perenne (Poaceae) in a common garden experiment	AMERICAN JOURNAL OF BOTANY	SEP	2008	95	9	10.3732/ajb.0800042	y	y	n		Lolium perenne (winter ryegrass)	MRG	perennial			leaf	leaves	shoot	Neotyphodium lolii	fungi	fungi	n	n	removal via fungicide	removed	strain(s)	strain	flowering proportion; flowering time	flowering time	n	none	none	whithout focal microbe	Genotype T		n	biomass	no		
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Zea mays	MRG	annual	outcross		seed, rhizosphere	seed; soil	seed	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence speed	germination time	y	none	none	whithout focal microbe	Seed inocluation; Impacto hybrid	different inoculation methods, different plant genotypes	n	biomass			
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Zea mays	MRG	annual	outcross		seed, rhizosphere	seed; soil	root	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence speed	germination time	y	none	none	whithout focal microbe	Sowing furrow; impacto hybrid	different inoculation methods, different plant genotypes	n	biomass			
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Zea mays	MRG	annual	outcross		seed, rhizosphere	seed; soil	leaves	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence speed	germination time	y	none	none	whithout focal microbe	Foliar spray; impacto hybrid	different inoculation methods, different plant genotypes	n	biomass			
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Zea mays	MRG	annual	outcross		seed, rhizosphere	seed; soil	seed 	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence speed	germination time	y	delayed	delayed	whithout focal microbe	Seed inocluation; NS92	different inoculation methods, different plant genotypes	n	biomass			
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Zea mays	MRG	annual	outcross		seed, rhizosphere	seed; soil	root	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence speed	germination time	y	none	none	whithout focal microbe	Sowing furrow; NS92	different inoculation methods, different plant genotypes	n	biomass			
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Zea mays	MRG	annual	outcross		seed, rhizosphere	seed; soil	leaves	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence speed	germination time	y	none	none	whithout focal microbe	Foliar spray; NS92	different inoculation methods, different plant genotypes	n	biomass			
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Zea mays	MRG	annual	outcross		seed, rhizosphere	seed; soil	seed	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence	germination prb	y	none	none	whithout focal microbe	Seed inocluation; Impacto hybrid	different inoculation methods, different plant genotypes	n	biomass			
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Zea mays	MRG	annual	outcross		seed, rhizosphere	seed; soil	root	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence	germination prb	y	none	none	whithout focal microbe	Sowing furrow; impacto hybrid	different inoculation methods, different plant genotypes	n	biomass			
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Zea mays	MRG	annual	outcross		seed, rhizosphere	seed; soil	leaves	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence	germination prb	y	none	none	whithout focal microbe	Foliar spray; impacto hybrid	different inoculation methods, different plant genotypes	n	biomass			
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Zea mays	MRG	annual	outcross		seed, rhizosphere	seed; soil	seed	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence	germination prb	y	narrowed	reduced	whithout focal microbe	Seed inocluation; NS92	different inoculation methods, different plant genotypes	n	biomass			
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Zea mays	MRG	annual	outcross		seed, rhizosphere	seed; soil	root	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence	germination prb	y	none	none	whithout focal microbe	Sowing furrow; NS92	different inoculation methods, different plant genotypes	n	biomass			
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Zea mays	MRG	annual	outcross		seed, rhizosphere	seed; soil	leaves	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence	germination prb	y	none	none	whithout focal microbe	Foliar spray; NS92	different inoculation methods, different plant genotypes	n	biomass			
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Sorghum bicolor	MRG	annual	outcross		seed, rhizosphere	seed; soil	seed	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence speed	germination time	y	none	none	whithout focal microbe	Seed inocluation; Impacto hybrid						
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Sorghum bicolor	MRG	annual	outcross		seed, rhizosphere	seed; soil	root	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence speed	germination time	y	none	none	whithout focal microbe	Sowing furrow; impacto hybrid						
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Sorghum bicolor	MRG	annual	outcross		seed, rhizosphere	seed; soil	leaves	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence speed	germination time	y	none	none	whithout focal microbe	Foliar spray; impacto hybrid						
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Sorghum bicolor	MRG	annual	outcross		seed, rhizosphere	seed; soil	seed 	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence speed	germination time	y	none	none	whithout focal microbe	Seed inocluation; NS92						
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Sorghum bicolor	MRG	annual	outcross		seed, rhizosphere	seed; soil	root	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence speed	germination time	y	earlier	earlier	whithout focal microbe	Sowing furrow; NS92						
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Sorghum bicolor	MRG	annual	outcross		seed, rhizosphere	seed; soil	leaves	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence speed	germination time	y	earlier	earlier	whithout focal microbe	Foliar spray; NS92						
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Sorghum bicolor	MRG	annual	outcross		seed, rhizosphere	seed; soil	seed	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence	germination prb	y	none	none	whithout focal microbe	Seed inocluation; IG282						
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Sorghum bicolor	MRG	annual	outcross		seed, rhizosphere	seed; soil	root	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence	germination prb	y	reduced	none	whithout focal microbe	Sowing furrow; IG282						
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Sorghum bicolor	MRG	annual	outcross		seed, rhizosphere	seed; soil	leaves	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence	germination prb	y	none	none	whithout focal microbe	Foliar spray; IG282						
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Sorghum bicolor	MRG	annual	outcross		seed, rhizosphere	seed; soil	seed	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence	germination prb	y	none	reduced	whithout focal microbe	Seed inocluation; AG1090						
340	MRW	Andrade, AD; Zoz, T; Zoz, A; Oliveira, CED; Witt, TW	Azospirillum brasilense inoculation methods in corn and sorghum	PESQUISA AGROPECUARIA TROPICAL		2019	49		10.1590/1983-40632019v4953027	y	y	n		Sorghum bicolor	MRG	annual	outcross		seed, rhizosphere	seed; soil	root	Azospirillum brasilense	bacteria	bacteria	n	n	culturing	culture	strain	strain	emergence	germination prb	y	reduced	none	whithout focal microbe	Sowing furrow; AG1090						
